_id,Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body,EPS Facility
1035,2021,1252,Hartmann Canada Inc.,Hartmann North America,Brantford,322299,15180.845,,8.475,80.162,,,,,15270,"15,270","15,270",Internat Energy Solutions Canada,
1036,2021,1255,Patriot Forge Co.,Brantford Facility,Brantford,332113,25689.93,,12.582425,140.991846,,,,,25844,"25,844","25,844",,
1037,2021,1256,MGE Niagara Entertainment Inc.,Fallsview Casino Resort,Niagara Falls,721120,6439,,3,35.76,,,,,6478,"6,478", -   ,,
1038,2021,1257,Compass Minerals Canada Corporation,GODERICH PLANT,Goderich,212393,19713.03,,9.25,98.34,,,,,19821,"19,821","19,821",Dillon Consulting,
1039,2021,1258,William Osler Health System,Brampton Civic Hospital,Brampton,622111,19617.59,,9.57675,107.165866,,,,,19735,"19,735","19,735",,
1040,2021,1259,"Dofasco Inc., Stelco Inc.",Baycoat,Hamilton,332810,28517,,14,149,,,,,28680,"28,680","28,680",,
1041,2021,1260,Metex Heat Treating Ltd.,Metex Heat Treating Ltd.,Brampton,332810,10752.35,,5.0825,53.94694,,,,,10812,"10,812","10,812",,
1042,2021,1261,Owens Corning Insulating Systems Canada LP,Toronto Plant,Toronto,327990,16695.19,,14.01505,83.274908,,,,,16793,"16,793","16,793",Internat Energy Solutions Canada Inc,
1043,2021,1263,Owens Corning Composite Materials Canada LP,Guelph Glass Plant,Guelph,327214,12691.3373,,6.425,65.858,,,,,12764,"12,764","12,764","Aster Global Environmental Solutions, Inc.",
1044,2021,1265,HCE Energy Inc.,HCE Energy Centre,Hamilton,221330,6003,,38.9375,46.3986,,,,,6089,"6,089","6,089",,
1045,2021,1266,Welded Tube of Canada Corp,Welded Tube (Q&T Plant),Welland,331210,9395.78439,,4.6668,56.152736,,,,,9457,"9,457","9,457",,
1046,2021,1269,Ferrero Canada Limited,Ferrero Canada Limited,Brantford,311351,27691.0867,,108.036625,184.095758,,,,,27984,"27,984","27,984",Internat Energy Solutions,
1047,2021,1271,Air Liquide Canada Inc.,Air Liquide Canada - Hamilton (ASU and H2),Hamilton,325120,10727.983,,109.35,19.668,,,,,10858,"10,858","10,858",GHD,
1048,2021,1284,Hydro One Networks Inc.,Hydro One Networks,Toronto,221121,,,,,48717.2388,,,,48718,"48,718", -   ,,
1049,2021,1294,Rosa Flora Growers Limited,Rosa Flora Growers Limited,Dunnville,111422,20419.39,5888.11,121.2925,835.35956,,,,,27265,"21,377","21,377",,
1050,2021,1333,2333281 Ontario Ltd.,Truly Green Farms,Chatham,111419,29568.44,,14.4375,161.5458,,,,,29745,"29,745","29,745",,
1051,2021,1334,Allegro Acres Inc,Allegro Acres Inc.,Ruthven,111419,10364.42,,5,56.62,,,,,10427,"10,427","10,427",,
1052,2021,1339,Lakeridge Health,Lakeridge Health Oshawa,Oshawa,622111,12649.81,,6.182975,69.188746,,,,,12726,"12,726","12,726",,
1053,2021,1340,Linamar Gear,Linamar Gear,Guelph,336350,21497.48,,16.04005,114.6555,,,,,21629,"21,629","21,629",,
1054,2021,1341,Sun-Brite Foods Inc.,Sun-Brite Foods Inc.,Ruthven,311420,11055.53,,5.275,58.0206,,,,,11119,"11,119","11,119",,
1055,2021,1342,Signature Aluminum Canada Inc.,Pickering,Pickering,331317,15098.39,,7.25,80.46,,,,,15187,"15,187","15,187",Internat Energy Solutions Canada,
1056,2021,1344,3M Canada Company,3M BROCKVILLE 501,BROCKVILLE,322220,14322.65,,6.8,72.116,,,,,14402,"14,402","14,402",,
1057,2021,1345,Ontario Clean Water Agency,G.E. Booth (Lakeview) Wastewater Treatment Facility,Mississauga,221320,2971,80120.589,13.175,15253.91672,,,,,98359,"18,239","17,034",,
1058,2021,1346,SUPER-PUFFT SNACKS CORPORATION,SUPER-PUFFT SNACKS CORPORATION,Mississauga,311919,18049.65,,9,101.32,,,,,18160,"18,160","18,160",,
1059,2021,1347,Halton Healthcare Services Corporation,Oakville Trafalgar Memorial Hospital,Oakville,622111,13077.94,,6.377225,71.362656,,,,,13156,"13,156","13,156",,
1060,2021,1348,Thunder Bay Regional Health Sciences Centre,980 Oliver Road,Thunder Bay,622111,13178.36,,6.44355,72.104378,,,,,13257,"13,257","13,257",,
1061,2021,1351,Six Nations Natural Gas Company Limited,Six Nations Natural Gas Company Limited,Ohsweken,221210,19163,,9.525,107.28,,,,,19280,"19,280", -   ,,
1062,2021,1354,Canada Malting Co Ltd.,"Canada Malting, Thunder Bay",Thunder Bay,311214,20084.0695,,9.82,103.9126,,,,,20198,"20,198","20,198",GHD Limited,
1063,2021,1356,Alamos Gold Incorporated,Young-Davidson,Matachewan,212220,28175,1174,25.425,310.516,,,,,29685,"28,511","28,509",GHD,
1064,2021,1357,Greenfield South Power Corporation,Green Electron Power Plant,Courtright,221112,108996.62,,705.50025,840.360298,,,,,110543,"110,543","110,543",GHD Limited,
1065,2021,1361,Kaiser Aluminum Canada Limited,Kaiser Aluminum Canada Limited,London,331317,17798.317,,9.825,92.976,,,,,17902,"17,902","17,902",,
1066,2021,1367,North Bay Regional Health Centre,NBRHC,North Bay,622111,11932.39,,5.6575,63.6528,,,,,12002,"12,002","12,002",RWDI AIR Inc. #2202991,
1067,2021,1368,Cameco Corporation,Port Hope Conversion Facility,Port Hope,325189,21289.84,,12.1975,110.4388,,,,,21413,"21,413","21,413",,
1068,2021,1369,Continuous Colour Coat Limited,MSC Toronto,Etobicoke,332810,15024.7675,,6.25,66.454,,,,,15098,"15,098","15,098",,
1069,2021,1371,Gay Lea Foods Cooperative Ltd.,Guelph,Guelph,311515,10799.18,,5.085,54.0572,,,,,10859,"10,859","10,859",,
1070,2021,1372,Lactalis Canada Inc.,Winchester,Winchester,311515,21803.05,,10.75,113.24,,151.36292,,,22079,"22,079","21,928",,
1071,2021,1373,GP North Woods LP,Englehart Oriented Strand Board Plant,Englehart,321217,12584.15,14571,27.925,278.034,,,,,27462,"12,891","12,891",,
1072,2021,1374,Atlantic Power LP,Calstock Power Plant,Hearst,221119,17028.8514,215337.3078,422.01,2615.7248,,,,,235404,"20,067","20,067",Dillon Consulting Limited,
1073,2021,1376,Suntastic Hothouse Inc.,Main Greenhouses,Exeter,111419,10852.56,9467.02,5.11,57.6034,,,,,20383,"10,916","11,046",,
1074,2021,1379,City of Toronto,Ashbridges Bay Treatment Plant,Toronto,221320,13880,34102,6.765,71.5796,,,,,48061,"13,959","13,959",,
1075,2021,1380,City of Toronto,Highland Creek Treatment Plant,Toronto,221320,16192,20582,767.1425,2884.6996,,,,,40426,"19,844","19,844",,
1076,2021,1381,Sofina Foods Inc./Aliments Sofina Inc.,Burlington,Burlington,311611,16142.28,,7,83.44,,,,,16233,"16,233","14,508",,
1077,2021,1384,Windsor Salt Ltd.,Windsor Plant,Windsor,212393,44676.79274,,259.5949,332.087922,,,,,45269,"45,269","45,269",GHD Limited,
1078,2021,1385,Atlantic Packaging Products Ltd.,Whitby,Whitby,322121,77480,56599,1036.195,416.5742,,,,,135532,"78,933","78,933",,
1079,2021,1386,The Procter & Gamble Company,Belleville,Belleville,322291,17547.55,,8.65,94.2872,,,,,17651,"17,651","17,651",,
1080,2021,1387,Lactalis Canada Inc.,Ingleside Plant,Ingleside,311515,18801.46,,110.4325,100.1578,,,,,19013,"19,013","18,908",,
1081,2021,1395,Klassen Greenhouse Farms Inc.,Klassen Greenhouse Farms,Cottam,111419,10915.16225,,5.2965,59.6745,,,,,10981,"10,981","10,981",,
1082,2021,1396,Cargill Limited,Guelph Beef,Guelph,311611,12741.958,,39.475,604.344,,,,,13386,"13,386","12,816",,
1083,2021,1397,Envirofresh Produce Inc.,Envirofresh Produce Inc.,Sombra,111419,8300.79,,4,44.7,,,,,8350,"8,350","8,350",,
1084,2021,1400,Bombardier Inc.,Toronto Site,Toronto,336410,11369.4,,5,26.82,,,,,11402,"11,402","11,402",,
1085,2021,1402,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc,Strathroy,331523,5417.906,,2,21.754,95144.4,,,,100587,"100,587","100,587",,
1086,2021,1403,Meridian Technologies Inc.,Meridian Lightweight Technologies Inc. Plant E,Strathroy,331523,5110.749,,2.2,23.542,99909.6,,,,105047,"105,047","105,047",,
1087,2021,1404,Corporation of the City of London,Greenway Pollution Control Centre,London,221320,4194,23257,0.325,3772.68,,,,,31225,"7,968", -   ,,
1088,2021,1406,Certainteed Corp Insulation Group operating as Ottawa Fibre LP,CertainTeed Insulation Ottawa,Ottawa,325220,11943.25,,5.5,59.6,,,,,12009,"12,009","12,009",,
1089,2021,1407,New Gold Inc.,Rainy River Mine,Emo,212220,139348.037,2210,244.175,3451.138,,,,,145254,"143,044","143,044",,
1090,2021,1408,3M Canada Company,LONDON,London,322220,10751.56,,5.1,53.938,,,,,10811,"10,811","10,811",,
1091,2021,1409,Cameco Corporation,BLIND RIVER REFINERY,Blind River,325189,13951.135,,8.025,71.818,,,,,14031,"14,031","14,031",,
1092,2021,1410,Impala Canada Ltd.,Impala Canada Ltd.,Thunder Bay,212299,44449.322,,71.225,850.3132,,,,,45371,"45,371","45,371",GHD Limited,
1093,2021,1411,NATT Tools Group Inc.,NATT Tools Group Inc.,Hamilton,331221,10803.37,,125.75,15928.1,,,,,26858,"26,858", -   ,,
1094,2021,1412,Max Aicher (North America) Limited,Max Aicher (North America) Limited,Hamilton,331221,20801.8849,,10.1475,107.3992,,,,,20920,"20,920","20,920",,
1095,2021,1413,Eacom Timber Corporation,EACOM Elk Lake Sawmill,Elk Lake,321111,4131.765,23780,213.4275,2072.3218,,,,,30198,"6,418","6,418",,
1096,2021,1414,Lake Shore Gold,Bell Creek Complex,Porcupine,212220,11643.908,,6.95025,59.898894,,,,,11711,"11,711","11,711",GHD Limited,
1097,2021,1415,Lake Shore Gold,Lake Shore Gold Timmins West Mine,Timmins,212220,13599.444,,8.2085,53.4016,,,,,13662,"13,662","13,662",,
1098,2021,1416,McEwen Ontario,McEwen Ontario Black Fox Mine,Matheson,212220,9060.106,,22.0475,68.0334,,,,,9151,"9,151","9,151",,
1099,2021,1417,Covia Canada Ltd.,Nepheline Syenite Operations,Havelock,212326,12176.23,,20.214,189.91242,,,,,12387,"12,387","12,387",,
1100,2021,1418,Kirkland Lake Gold Inc,Detour Lake Project,Cochrane,212220,274426.9682,54.88,4550.7675,791.0112,,,,,279824,"279,769","275,647",Internat Energy Solutions Canada,
1101,2021,1420,Corporation of the City of Guelph,Eastview Landfill,Guelph,562210,,7769.9,72353.31125,85.0641,,,,,80209,"72,439", -   ,,
1102,2021,1421,Corporation of the City of London,W12A Landfill,London,562210,,21600,73000,,,,,,94600,"73,000",925,,
1103,2021,1422,Profile Industries Ltd.,PROFILE INDUSTRIES INC.,Toronto,337214,2380.23,,1.15,13.41,,,,,2395,"2,395", -   ,,
1104,2021,1423,Region of Peel,Britannia Sanitary Landfill Site,Mississauga,562210,,784,179725,,,,,,180509,"179,725", -   ,,
1105,2021,1424,Region of Peel,North Sheridan Landfill Site (Closed),Mississauga,562110,,4420,21771.45,,,,,,26192,"21,772", -   ,,
1106,2021,1425,GFL Environmental Inc.,Stoney Creek Regional Facility,Stoney Creek,562210,,,46455.875,,,,,,46456,"46,456", -   ,,
1107,2021,1426,Spec Furniture Inc.,City View Drive,Toronto,337127,727.155191,,0.394175,3.799798,,,,,732,732,731,,
1108,2021,1427,Expert Manufacturing Inc.,Expert Manufacturing Inc.,Concord,337214,340.65,,3.11,392.409976,,,,,737,737, -   ,,
1109,2021,1428,Portlands Energy Centre LP,Napanee Generating Station,BATH,221112,398890.45,,2563.406375,3092.722672,,,,,404547,"404,547","404,547",Intranet Energy Solutions Canada Inc,
1110,2021,1429,Waste Management of Canada Corporation,BLENHEIM LANDFILL,Blenheim,562210,,,13503.2,,,,,,13504,"13,504", -   ,,
1111,2021,1430,Waste Management of Canada Corporation,Highway 48 Landfill,Stouffville,562210,,,29333.475,,,,,,29334,"29,334", -   ,,
1112,2021,1431,Waste Management of Canada Corporation,Twin Creeks Landfill (formerly Warwick Landfill),Watford,562210,2337.0384,45084.781,269393.115,59.749,,,,,316875,"271,790","2,399",,
1113,2021,1432,Enbridge Gas Inc.,Enbridge Gas Inc.,North York,486210,267699.3429,,143743.3225,2067.5538,,,,,413511,"413,511","276,561",PricewaterhouseCoopers LLP,
1114,2021,1433,Enbridge Gas Inc.,Enbridge Gas Inc. - Distribution,North York,221210,22346.8214,,428469.745,166.3734,,,,,450983,"450,983","22,300",,
1115,2021,1434,Apotex Inc.,Apotex Inc. 150 Signet Drive,Toronto,325410,9117.91,,4.49,47.7098,,,,,9171,"9,171","9,171",,
1116,2021,1435,Bartek Ingredients Inc.,Plant #2,Stoney Creek,325999,27031.22779,,1.566975,15.945086,,,,,27049,"27,049","3,099",,
1117,2021,1436,Cervini Farms (1993) Inc.,Cervini Farms (1993) Inc. - C5,Staples,111419,19819.3,,9.75,107.357182,,,,,19937,"19,937","19,937",,
1118,2021,1437,Chosen Fresh Farms Ltd.,Chosen Fresh Farms Ltd.,Leamington,111419,13364.22742,,6.5965,71.57662,,,,,13443,"13,443","13,443",,
1119,2021,1438,City of Hamilton,Woodward Avenue Wastewater Treatment Plant,Hamilton,221320,2162.515,4899.056,173.855,26501.587,,,,,33738,"28,838","2,382",,
1120,2021,1439,City of Thunder Bay,City of Thunder Bay Solid Waste and Recycling Facility,Thunder Bay,562210,540.039325,3.944207,21590.45418,145.02617,,,,,22280,"22,276",546,,
1121,2021,1440,City of Toronto,Brock West Landfill,Pickering,562210,9.996,5305.962,27827.55075,3.0843,,,,,33147,"27,841", -   ,,
1122,2021,1441,City of Toronto,Keele Valley Landfill,Maple,562210,100.225,32362.798,469785.225,19.668,,,,,502268,"469,906", -   ,,
1123,2021,1442,Corporation of the City of Cornwall,City of Cornwall Landfill Site,Cornwall,562210,323.161,5718.31,40151.47003,3.84569,,,,,46197,"40,479", -   ,,
1124,2021,1443,Cytec Canada Inc.,Welland Plant,Niagara Falls,325999,13354.2359,,8.0275,60.9112,,,,,13424,"13,424","11,928",,
1125,2021,1445,Eacom Timber Corporation,Nairn Centre Sawmill,Nairn Centre,321111,9406.623,39452,63.958625,500.2377,,,,,49423,"9,971","9,971",,
1126,2021,1446,1287755 Ontario Inc,Pinnacle Acres,Leamington,111419,13168.05924,,8.12925,71.97296,,,,,13249,"13,249","13,249",,
1127,2021,1447,Aphria Inc.,Aphria Inc.,Leamington,111419,19888.91,,10.75,107.28,,,,,20007,"20,007","20,007",,
1128,2021,1448,Essex-Windsor Solid Waste Authority,Essex County Landfill No. 3,Lakeshore,562210,,,102694.5,,,,,,102695,"102,695", -   ,,
1129,2021,1449,Essex-Windsor Solid Waste Authority,Essex-Windsor Regional Landfill,Essex,562210,1026.479,2634.72,272914.3836,3.959824,,,,,276580,"273,945", -   ,,
1130,2021,1450,Essex-Windsor Solid Waste Authority,Transfer Station No. 2,Kingsville,562110,,,12597.975,,,,,,12598,"12,598", -   ,,
1131,2021,1451,GFL Environmental Inc.,Eastern Ontario Waste Handling Facility – Landfill,Moose Creek,562210,,122240,90298.86165,66.718028,,,,,212606,"90,366",45,,
1132,2021,1452,Global Contract Limited Partnership,Global Contract Inc.,North York,337214,1791.17,,0.865,9.7148,,,,,1802,"1,802", -   ,,
1133,2021,1453,Green Lane Landfill,Green Lane Landfill,St. Thomas,562210,3389.94,55567.84,101156.5095,74.36888,,,,,160189,"104,621", -   ,,
1134,2021,1454,Hacienda North Farms Inc.,Hacienda North Farms,Wheatley,111419,21235.14706,,12.772,116.72362,,,,,21365,"21,365","21,365",,
1135,2021,1456,Alamos Gold Incorporated,Island Gold Mine,Dubreuilville,212220,13083.621,1779,30.85,114.134,,41.47,,,15050,"13,271","13,230",,
1136,2021,1457,KIRKLAND LAKE GOLD INC,Macassa Mine,Kirkland Lake,212220,18544.1459,1628.5316,35.66,86.0624,,,,,20295,"18,666","18,083",,
1137,2021,1458,Maple Leaf Foods Inc.,Maple Leaf Foods - Heritage,Hamilton,311614,15886.55,,7.553425,80.08452,,,,,15975,"15,975","15,975",,
1138,2021,1459,Masterloy Products Co.,MASTERLOY PRODUCTS Company,Ottawa,331110,36.372556,,0.027375,0.830228,,,,,38,38, -   ,,
1139,2021,1460,National Research Council Canada,1200 Montreal Road Campus,Ottawa,911910,15828.24,,7.79495,9.67904,,,,,15846,"15,846", -   ,,
1140,2021,1461,Ontario Plants Propagation Limited,Ontario Plants Propagation Limited,St. Thomas,111419,11071.223,,5.34,59.89502,,,,,11137,"11,137","11,137",,
1141,2021,1462,Linde Canada Inc.,Sarnia CO2 & Dry Ice Plant,Sarnia,325120,17979.63,,101,,,,,,18081,"18,081", -   ,,
1142,2021,1463,Public Works and Government Services Canada,Cliff Central Heating and Cooling Plant,Ottawa,911910,32016.81,,15.0852,17.981618,,,,,32050,"32,050", -   ,,
1143,2021,1464,Public Works and Government Services Canada,Confederation Heights Central Heating and Cooling Plant,Ottawa,911910,5689.09,,2.70275,3.362334,,,,,5696,"5,696","6,143",,
1144,2021,1465,Region Municipality of Halton,Halton Waste Management Site,25 Milton,562210,,3380.104,78562.45,,,,,,81943,"78,563", -   ,,
1145,2021,1466,"Region of Waterloo, Waste Management Division",Cambridge Landfill Site,CAMBRIDGE,562210,456.1,161.362,2686,16.46748,,,,,3320,"3,159", -   ,,
1146,2021,1467,"Region of Waterloo, Waste Management Division",Waterloo Landfill Site,WATERLOO,562210,6345.65975,732.10627,51156.78375,73.54044,,,,,58309,"57,576", -   ,,
1147,2021,1468,Regional Municipality of Durham,Duffin Creek WPCP,Pickering,221320,8641.7186,42099,289.9385,12667.89954,,,,,63699,"21,600","21,601",,
1148,2021,1469,Regional Municipality of Niagara,HUMBERSTONE LANDFILL,Welland,562210,,10081.8649,42214.625,,,,,,52297,"42,215", -   ,,
1149,2021,1470,Regional Municipality of Niagara,Glenridge Landfill Site,St. Catharines,562210,,,41281,,,,,,41281,"41,281", -   ,,
1150,2021,1471,Regional Municipality of Niagara,Niagara Road 12 Landfill Site,West Lincoln,562210,19.97,,22696.00925,0.09834,,,,,22717,"22,717", -   ,,
1151,2021,1472,Regional Municipality of Niagara,Bridge Street Landfiil Site,Fort Erie,562210,,,28299.5,,,,,,28300,"28,300", -   ,,
1152,2021,1473,Regional Municipality of Niagara,Elm Street Landfill Site,Port Colborne,562210,,,12583,,,,,,12583,"12,583", -   ,,
1153,2021,1474,Regional Municipality of Niagara,Mountain Road Landfill,Niagara Falls,562210,,,49732.5,,,,,,49733,"49,733", -   ,,
1154,2021,1475,Regional Municipality of Niagara,Park Road Landfill,GRIMSBY,562210,,,9623,,,,,,9623,"9,623", -   ,,
1155,2021,1476,Sault Ste. Marie Municipal Landfill,SAULT STE. MARIE MUNICIPAL LANDFILL,Sault Ste. Marie,562210,684.96,6384.42,47404.275,28.5633,,,,,54503,"48,118","1,106",,
1156,2021,1477,The Corporation of the City of Brantford,Mohawk Street Landfill,Brantford,562210,573.793,12033,111208.15,7.8374,,,,,123823,"111,790",588,,
1157,2021,1478,Trillium Health Partners,Credit Valley Hospital,Mississauga,622111,9422.2455,,4.45,49.2892,,,,,9476,"9,476","9,476",,
1158,2021,1479,Walker Environmental Group Inc. - Landfill Sites,Walker Environmental Group Inc. Landfill Sites,Niagara Falls,562210,,41389.912,158679.75,,,,,,200070,"158,680", -   ,,
1159,2021,1480,Waste Connections of Canada Inc.,Ridge Landfill,Blenheim,562210,,103505.669,383608.925,,,,,,487115,"383,609", -   ,,
1160,2021,1481,Waste Connections of Canada Inc.,Navan Landfill,Ottawa,562210,1285.3694,12736.79,35270.02875,3.6207,,,,,49296,"36,560","2,141",,
1161,2021,1482,DND/ MDN,8 WG/ 8 Esc Trenton,Astra,911110,19749.7125,,12.0025,219.2684,,,,,19981,"19,981", -   ,,
1162,2021,1483,DND/ MDN,CFB/ BFC Borden,Borden,911110,19187.5269,,13.61,297.1656,,,,,19499,"19,499", -   ,,
1163,2021,1484,DND/ MDN,4 CDSB / BS 4 Div C Petawawa - Petawawa,Petawawa,911110,31578.1865,,15.3375,174.8068,,,,,31769,"31,769", -   ,,
1164,2021,1485,DND/ MDN,CFB/ BFC Kingston,Kingston,911110,16695.8899,,8.18,92.231,,,,,16797,"16,797", -   ,,
1165,2021,1486,Public Works and Government Services Canada,Tunney's Pasture Central Heating and Cooling Plant,Ottawa,911910,12684.9,,5.986,7.153788,,,,,12699,"12,699", -   ,,
1166,2021,1487,Wesdome Gold Mines Ltd.,Eagle River Mill,Wawa,212220,11338.306,,45.55,86.42,,,,,11471,"11,471","11,471",,
1167,2021,1488,Grace Family Farms Limited,Grace Family Farms Ltd,Leamington,111419,7423.9,,3.6225,40.528,,,,,7469,"7,469","7,469",,
1168,2021,1489,Vehcom Manufacturing,VEHCOM MANUFACTURING,Guelph,336350,12329.97,,10.6025,66.8414,,,,,12408,"12,408","12,408",,
1169,2021,1490,Sensei Farms Leamington ULC,Sensei Farms Leamington ULC,Staples,111419,7630.74,,3.7275,106.5052,,,,,7741,"7,741","7,741",,
1170,2021,1491,1974568 Ontario Limited o/a Aphria Diamond,Aphria Diamond,Leamington,111419,19614.68,,10.5,107.28,,,,,19733,"19,733","19,733",,
1171,2021,1492,2492309 Ontario Ltd,2492309 Ontario Ltd,Leamington,111419,24958.65,,12.25,137.184598,,,,,25109,"25,109","25,109",,
1172,2021,1493,FortisOntario Inc.,Gerald Parisien Energy Facility,Cornwall,221112,11182,,48.945,76.3178,,,,,11308,"11,308","11,308",GHD,
1173,2021,1494,Lactalis Canada Inc.,Mitchell,Mitchell,311515,10565.54,,5.1625,54.5936,,,,,10626,"10,626","10,626",,
1174,2021,1495,Medisun Inc.,Grande Pointe Greenhouse,Grande Pointe,111419,21609.25,,10.75,116.918214,,,,,21737,"21,737","21,737",,
1175,2021,1496,City of Toronto,Thackeray Landfill,Toronto,562210,,,33189.725,,,,,,33190,"33,190", -   ,,
1176,2021,1497,City of Toronto,Beare Road Landfill,Scarborough,562210,,,145191.5,,,,,,145192,"145,192", -   ,,
1177,2021,1498,Markham District Energy Inc.,Birchmount Energy Centre,Markham,221330,9389.36,,4.42,46.99162,,,,,9441,"9,441","9,441",,
1178,2021,1499,Markham District Energy Inc.,Clegg Energy Centre,Markham,221330,1921.74,,0.9,9.56878,,,,,1933,"1,933","1,933",,
1179,2021,1500,Hydro One Remote Communities Inc.,Sandy Lake Diesel Generating Station,Sandy Lake,221112,10359.75,,7.5,26.82,,,,,10395,"10,395","10,395",,
